idd,t1,pr1,f1,f2,f3,o_o,pw1,re,x1,x2,x1r,x2r,z,a1
C2,17,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,123,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,232,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,346,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,454,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,563,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,674,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,783,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,893,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,998,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1109,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1220,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1330,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1435,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1548,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1656,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1767,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1874,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,1983,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2092,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2202,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2315,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2425,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2534,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2654,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2753,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2859,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,2970,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3079,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3185,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3296,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3407,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3514,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3628,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3736,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3845,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,3954,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4065,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4170,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4283,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4394,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4499,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4608,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4720,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4829,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,4938,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5048,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5157,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5266,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5376,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5486,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5594,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5703,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5814,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,5925,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6034,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6155,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6250,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6358,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6467,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6579,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6690,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6796,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,6906,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,7017,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,7141,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,7236,0.0645,100,100,55,f,400,0,0,0,85,10,1.54 - 9.28j,0
C2,7343,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,7452,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,7565,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,7674,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,7780,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,7889,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8004,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8109,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8217,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8326,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8435,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8548,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8671,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8767,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8876,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,8984,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9093,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9204,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9312,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9421,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9533,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9651,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9750,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9860,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,9973,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,10079,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,10187,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,10296,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,10410,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.28j,0
C2,10515,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,10626,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,10764,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,10843,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,10951,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11063,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11173,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11281,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11389,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11501,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11611,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11719,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11833,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,11941,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12045,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12167,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12267,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12374,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12487,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12592,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12702,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12812,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,12919,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13036,0.0645,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13157,0.0645,100.2,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13251,0.0645,100.2,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13360,0.0645,100.2,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13469,0.0645,100.2,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13580,0.0645,100.3,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13687,0.0645,100.3,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13797,0.0645,100.3,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,13905,0.0645,100.2,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14018,0.0645,100.2,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14127,0.0645,100.2,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14234,0.0645,100.2,100.3,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14343,0.0645,100.1,100.2,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14455,0.0645,100.1,100.2,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14564,0.0645,100.1,100.2,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14673,0.0644,100.1,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14781,0.0644,100.1,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14889,0.0644,100.1,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,14999,0.0644,100.1,100.1,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15108,0.0644,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15221,0.0643,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15327,0.0643,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15439,0.0643,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15547,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15664,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15766,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15879,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,15987,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16095,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16206,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16313,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16420,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16535,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16658,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16751,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16859,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,16972,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17080,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17188,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17297,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17409,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17517,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17627,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17737,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17847,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,17957,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18065,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18172,0.0636,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18280,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18391,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18498,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18609,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18717,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18829,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,18939,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19050,0.0637,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19158,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19264,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19379,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19488,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19595,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19703,0.0638,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19811,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,19923,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20035,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20159,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20254,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20358,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20470,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20578,0.0639,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20687,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20795,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,20911,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21016,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21123,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21233,0.064,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21342,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21451,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21562,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21674,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21783,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,21892,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,22003,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,22137,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,22223,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,22332,0.0641,100,100,55,t,0,0,85,10,85,10,1.54 - 9.29j,0
C2,22441,0.0641,100,100,55,t,100,95.304,85,10,85,10,1.54 - 9.29j,0
C2,22552,0.0642,100,100,55,t,100,95.304,85,10,85,10,1.54 - 9.29j,0
C2,22668,0.0642,100,100,55,t,100,94.404,85,10,81,10.7,1.83 - 16.2j,0
C2,22764,0.0642,100,100,55,t,100,94.216,85,10,81,10.7,1.83 - 16.2j,123.2
C2,22873,0.0642,100,100,55,t,100,94.216,85,10,81,10.7,1.83 - 16.2j,123.2
C2,22988,0.0642,100,100,55,t,100,93.504,85,10,58,15.6,3.79 - 37.7j,123.2
C2,23094,0.0642,100,100,55,t,100,52.892,85,10,58,15.6,3.79 - 37.7j,123.4
C2,23207,0.0642,100,100,55,t,100,23.376,85,10,41.4,22.8,3.79 - 37.7j,123.4
C2,23319,0.0642,100,100,55,t,100,23.376,85,10,41.4,22.8,5.65 - 53.4j,124.6
C2,23423,0.0643,100,100,55,t,100,15.052,85,10,41.4,22.8,5.65 - 53.4j,124.6
C2,23529,0.0643,100,100,55,t,100,4.06,85,10,58.2,20.7,5.65 - 53.4j,124.6
C2,23660,0.0643,100,100,55,t,100,0.26,85,10,58.2,20.7,2.92 - 52.5j,123.4
C2,23753,0.0645,100,100,55,t,100,0.26,85,10,58.2,20.7,2.92 - 52.5j,123.4
C2,23859,0.0645,100,100,55,t,100,0.888,85,10,70.2,19.9,2.39 - 51.5j,123.4
C2,23969,0.0647,100,100,55,t,100,0.504,85,10,70.2,19.9,2.39 - 51.5j,128
C2,24080,0.0647,100,100,55,t,100,0.468,85,10,70.9,19.8,2.39 - 51.5j,128
C2,24189,0.0647,100,100,55,t,100,0.468,85,10,70.9,19.8,2.38 - 51.6j,128
C2,24296,0.0648,100,100,55,t,100,0.432,85,10,70.9,19.8,2.38 - 51.6j,131.39
C2,24404,0.0648,100,100,55,t,100,0.484,85,10,70.9,19.8,2.38 - 51.6j,131.39
C2,24519,0.0648,100,100,55,t,100,0.484,85,10,70.9,19.8,2.38 - 51.6j,126.6
C2,24626,0.065,100,100,55,t,100,0.484,85,10,70.9,19.8,2.38 - 51.6j,126.6
C2,24733,0.065,100,100,55,t,100,0.468,85,10,70.9,19.8,2.38 - 51.6j,126.6
C2,24842,0.065,100,100,55,t,100,0.468,85,10,70.9,19.8,2.38 - 51.6j,124.6
C2,24956,0.065,100,100,55,t,100,0.468,85,10,70.9,19.8,2.38 - 51.6j,124.6
C2,25064,0.065,100,100,55,t,100,0.448,85,10,71,19.8,2.38 - 51.6j,124.6
C2,25345,0.065,100,100,55,t,100,0.432,85,10,71,19.8,2.37 - 51.7j,131.39
C2,25391,0.065,100,100,55,t,100,0.432,85,10,71,19.8,2.37 - 51.7j,128.39
C2,25499,0.065,100,100,55,t,100,0.468,85,10,71,19.8,2.37 - 51.7j,128.39
C2,25612,0.065,100,100,55,t,100,0.468,85,10,71,19.8,2.37 - 51.7j,128.39
C2,25718,0.065,100,100,55,t,100,0.524,85,10,71,19.8,2.37 - 51.7j,124.2
C2,25826,0.0649,100,100,55,t,100,0.524,85,10,71,19.8,2.37 - 51.7j,124.2
C2,25936,0.0649,100,100,55,t,100,0.504,85,10,71.1,19.8,2.37 - 51.7j,124.2
C2,26047,0.0649,100,100,55,t,100,0.504,85,10,71.1,19.8,2.37 - 51.7j,124.2
C2,26166,0.0649,100,100,55,t,100,0.524,85,10,71.1,19.8,2.37 - 51.7j,124.2
C2,26270,0.0649,100,100,55,t,100,0.524,85,10,71.1,19.8,2.37 - 51.7j,124.2
C2,26379,0.0649,100,100,55,t,100,0.544,85,10,71.1,19.8,2.37 - 51.7j,129.8
C2,26486,0.0648,100,100,55,t,100,0.544,85,10,71.1,19.8,2.37 - 51.7j,129.8
C2,26597,0.0648,100,100,55,t,100,0.544,85,10,71.1,19.8,2.37 - 51.7j,130.8
C2,26701,0.0648,100,100,55,t,100,0.544,85,10,71.1,19.8,2.37 - 51.7j,130.8
C2,26810,0.0648,100,100,55,t,100,0.544,85,10,71.1,19.8,2.37 - 51.7j,130.8
C2,26921,0.0648,100,100,55,t,100,0.544,85,10,71.1,19.8,2.36 - 51.7j,130.2
C2,27030,0.0647,100,100,55,t,100,0.56,85,10,71.1,19.8,2.36 - 51.7j,130.2
C2,27165,0.0647,100,100,55,t,100,0.56,85,10,71.2,19.8,2.36 - 51.7j,130.2
C2,27254,0.0647,100,100,55,t,100,0.544,85,10,71.2,19.8,2.36 - 51.7j,125.2
C2,27362,0.0647,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,27468,0.0647,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,27577,0.0647,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,27688,0.0647,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,27796,0.0647,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,27905,0.0645,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28017,0.0645,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28123,0.0645,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28233,0.0643,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28347,0.0643,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28671,0.0641,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28680,0.0641,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28780,0.0641,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28894,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,28998,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29112,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29218,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29326,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29436,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29548,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29668,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29764,0.064,100,100,55,t,0,0,75,15,71.2,19.8,2.36 - 51.7j,125.2
C2,29874,0.064,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,125.2
C2,29982,0.064,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30097,0.0641,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30202,0.0641,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30316,0.0641,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30421,0.0641,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30531,0.0641,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30659,0.0642,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30752,0.0642,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30862,0.0642,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,30966,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31081,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31188,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31295,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31410,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31517,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31626,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31732,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31844,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,31951,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,32062,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,32174,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,32288,0.0643,100,100,55,t,0,0,75,15,75,15,2.05 - 34.7j,0
C2,32395,0.0643,100,100,55,t,100,95.304,75,15,75,15,2.05 - 34.7j,0
C2,32501,0.0644,100,100,55,t,100,94.028,75,15,72.3,15.5,2.05 - 34.7j,0
C2,32607,0.0644,100,100,55,t,100,94.028,75,15,72.3,15.5,2.35 - 37.5j,123.2
C2,32723,0.0644,100,100,55,t,100,69.104,75,15,72.3,15.5,2.35 - 37.5j,123.2
C2,32833,0.0644,100,100,55,t,100,15.26,75,15,52.3,19.8,4.15 - 51.1j,123.2
C2,32938,0.0644,100,100,55,t,100,5.48,75,15,52.3,19.8,4.15 - 51.1j,129.2
C2,33048,0.0644,100,100,55,t,100,5.48,75,15,59.9,20.4,4.15 - 51.1j,129.2
C2,33172,0.0644,100,100,55,t,100,2.248,75,15,59.9,20.4,2.87 - 51.5j,129.2
C2,33270,0.0644,100,100,55,t,100,3.396,75,15,59.9,20.4,2.87 - 51.5j,125.6
C2,33380,0.0646,100,100,55,t,100,1.464,75,15,73.9,19.6,2.87 - 51.5j,125.6
